trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,violation state
845,False,"{'a': 0.7, 'e': 0.034401045807689073}",25,0,-15.040713146442243,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0,"[('right', 'red', None, None, None), ('left', 'red', None, 'left', 'forward')]"
846,False,"{'a': 0.7, 'e': 0.034380708208626445}",20,0,24.703780080082375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
847,False,"{'a': 0.7, 'e': 0.034360406637202474}",30,9,37.84530393018714,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
848,False,"{'a': 0.7, 'e': 0.034340140987172259}",20,13,12.714583773684554,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
849,False,"{'a': 0.7, 'e': 0.034319911152729012}",30,6,44.55300747321209,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
850,False,"{'a': 0.7, 'e': 0.034299717028501771}",25,15,17.534054077419086,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
851,False,"{'a': 0.7, 'e': 0.034279558509553047}",30,18,20.537567181300926,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
852,False,"{'a': 0.7, 'e': 0.034259435491376583}",20,8,25.90762086423167,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
853,False,"{'a': 0.7, 'e': 0.034239347869895034}",25,11,-3.2830316437281923,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('left', 'red', None, 'left', 'forward')]"
854,False,"{'a': 0.7, 'e': 0.034219295541457743}",25,12,21.774885807730392,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
855,False,"{'a': 0.7, 'e': 0.034199278402838471}",25,16,18.802481699039614,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
856,False,"{'a': 0.7, 'e': 0.034179296351233165}",30,21,17.346494340620325,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
857,False,"{'a': 0.7, 'e': 0.034159349284257755}",30,18,23.20206299909516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
858,False,"{'a': 0.7, 'e': 0.034139437099945942}",30,6,38.04811813370082,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
859,False,"{'a': 0.7, 'e': 0.034119559696747022}",20,0,30.30697223850951,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
860,False,"{'a': 0.7, 'e': 0.034099716973523674}",25,8,34.31858236605638,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
861,False,"{'a': 0.7, 'e': 0.034079908829549851}",20,8,20.997786296984764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
862,False,"{'a': 0.7, 'e': 0.034060135164508579}",20,9,22.717351703694472,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
863,False,"{'a': 0.7, 'e': 0.034040395878489879}",25,19,12.479037264574881,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
864,False,"{'a': 0.7, 'e': 0.034020690871988585}",20,12,-29.02405814592684,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('forward', 'red', None, 'forward', None)]"
865,False,"{'a': 0.7, 'e': 0.034001020045902296}",20,0,37.35723495627013,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
866,False,"{'a': 0.7, 'e': 0.033981383301529243}",20,13,6.877910865612418,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1,"[('left', 'green', 'right', 'forward', 'left')]"
867,False,"{'a': 0.7, 'e': 0.033961780540566221}",30,10,40.05062639417379,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
868,False,"{'a': 0.7, 'e': 0.033942211665106532}",25,16,19.19103645744578,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
869,False,"{'a': 0.7, 'e': 0.033922676577637915}",30,17,22.585657875466016,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
870,False,"{'a': 0.7, 'e': 0.033903175181040524}",20,6,25.52762566544305,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
871,False,"{'a': 0.7, 'e': 0.033883707378584857}",20,0,34.109502010461334,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
872,False,"{'a': 0.7, 'e': 0.033864273073929821}",20,6,26.237832115196817,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
873,False,"{'a': 0.7, 'e': 0.033844872171120637}",25,0,44.005486244246704,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
874,False,"{'a': 0.7, 'e': 0.033825504574586919}",20,0,30.294024352528044,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
875,False,"{'a': 0.7, 'e': 0.033806170189140665}",20,8,24.099429130399905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
876,False,"{'a': 0.7, 'e': 0.033786868919974296}",20,0,28.56480996932642,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
877,False,"{'a': 0.7, 'e': 0.033767600672658715}",20,12,13.314804038703244,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
878,False,"{'a': 0.7, 'e': 0.033748365353141352}",35,4,54.14435087011163,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
879,False,"{'a': 0.7, 'e': 0.033729162867744238}",25,5,36.455358525213114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
880,False,"{'a': 0.7, 'e': 0.033709993123162106}",25,14,19.213340777889254,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
881,False,"{'a': 0.7, 'e': 0.033690856026460457}",20,0,32.99183758549654,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
882,False,"{'a': 0.7, 'e': 0.033671751485073696}",25,7,33.271464759970385,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
883,False,"{'a': 0.7, 'e': 0.033652679406803228}",25,8,20.648146429457192,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'right', 'left', 'left')]"
884,False,"{'a': 0.7, 'e': 0.033633639699815622}",30,20,18.309866315725454,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
885,False,"{'a': 0.7, 'e': 0.033614632272640714}",20,15,11.140768354609033,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
886,False,"{'a': 0.7, 'e': 0.033595657034169793}",25,18,10.94958272860854,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
887,False,"{'a': 0.7, 'e': 0.033576713893653728}",30,14,26.419011709275214,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
888,False,"{'a': 0.7, 'e': 0.033557802760701215}",25,0,37.20260786169858,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
889,False,"{'a': 0.7, 'e': 0.033538923545276884}",20,11,18.87679816802961,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
890,False,"{'a': 0.7, 'e': 0.033520076157699544}",25,15,18.531631957006283,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
891,False,"{'a': 0.7, 'e': 0.033501260508640399}",25,8,33.821607988657696,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
892,False,"{'a': 0.7, 'e': 0.033482476509121256}",20,0,18.670957092018,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0,"[('left', 'red', 'forward', None, None)]"
893,False,"{'a': 0.7, 'e': 0.033463724070512735}",20,12,14.40404486578453,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
894,False,"{'a': 0.7, 'e': 0.033445003104532557}",25,15,17.59863419185545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
895,False,"{'a': 0.7, 'e': 0.033426313523243781}",30,13,32.203965914945925,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
896,False,"{'a': 0.7, 'e': 0.03340765523905305}",20,12,17.35576094987688,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
897,False,"{'a': 0.7, 'e': 0.033389028164708894}",20,10,21.178319121233507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
898,False,"{'a': 0.7, 'e': 0.033370432213299994}",20,0,34.36305014543385,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
899,False,"{'a': 0.7, 'e': 0.033351867298253506}",20,9,21.105924035252695,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
900,False,"{'a': 0.7, 'e': 0.033333333333333333}",20,13,15.29802070014978,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
901,False,"{'a': 0.7, 'e': 0.033314830232638482}",25,13,23.026093577473468,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
902,False,"{'a': 0.7, 'e': 0.033296357910601343}",20,11,-4.426790878625162,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('right', 'red', 'right', 'left', 'forward')]"
903,False,"{'a': 0.7, 'e': 0.033277916281986085}",20,9,17.907886343781797,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
904,False,"{'a': 0.7, 'e': 0.033259505261886965}",20,3,29.01250385216864,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
905,False,"{'a': 0.7, 'e': 0.03324112476572668}",20,0,33.41940971474705,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
906,False,"{'a': 0.7, 'e': 0.03322277470925477}",25,1,26.054794969774488,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('left', 'red', None, None, None)]"
907,False,"{'a': 0.7, 'e': 0.03320445500854597}",20,0,19.929226579361426,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0,"[('forward', 'green', 'forward', None, None)]"
908,False,"{'a': 0.7, 'e': 0.033186165579998601}",35,10,2.5538716492231957,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('left', 'red', None, None, 'forward')]"
909,False,"{'a': 0.7, 'e': 0.033167906340332974}",20,0,31.998377823602745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
910,False,"{'a': 0.7, 'e': 0.033149677206589796}",20,0,31.656190118967427,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
911,False,"{'a': 0.7, 'e': 0.033131478096128583}",25,15,15.1396531074182,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
912,False,"{'a': 0.7, 'e': 0.033113308926626096}",30,16,5.909924595099305,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('forward', 'red', None, None, 'forward')]"
913,False,"{'a': 0.7, 'e': 0.033095169616074761}",30,7,17.32636217512294,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('left', 'green', 'forward', None, 'forward')]"
914,False,"{'a': 0.7, 'e': 0.033077060082781121}",25,4,23.826764226081423,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1,"[('right', 'green', None, 'left', 'left')]"
915,False,"{'a': 0.7, 'e': 0.033058980245364314}",20,13,13.376103633128963,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
916,False,"{'a': 0.7, 'e': 0.033040930022754489}",25,15,18.390873621996995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
917,False,"{'a': 0.7, 'e': 0.033022909334191324}",25,3,37.78992306196066,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
918,False,"{'a': 0.7, 'e': 0.033004918099222479}",25,5,32.1492482569004,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
919,False,"{'a': 0.7, 'e': 0.032986956237702113}",20,7,19.146435738347016,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
920,False,"{'a': 0.7, 'e': 0.032969023669789349}",20,6,22.758256790772435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
921,False,"{'a': 0.7, 'e': 0.032951120315946839}",20,4,25.859752340650658,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
922,False,"{'a': 0.7, 'e': 0.032933246096939213}",25,3,-2.5924728422075765,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('right', 'red', 'right', None, None)]"
923,False,"{'a': 0.7, 'e': 0.032915400933831662}",20,0,33.717248827314975,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
924,False,"{'a': 0.7, 'e': 0.03289758474798845}",20,12,13.705217260688656,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
925,False,"{'a': 0.7, 'e': 0.032879797461071454}",25,10,21.914882609897532,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
926,False,"{'a': 0.7, 'e': 0.032862038995038749}",30,3,43.49005585760263,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
927,False,"{'a': 0.7, 'e': 0.032844309272143102}",30,11,32.91279224582388,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
928,False,"{'a': 0.7, 'e': 0.032826608214930636}",25,17,16.746258420650424,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
929,False,"{'a': 0.7, 'e': 0.032808935746239332}",30,0,46.488816473977884,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
930,False,"{'a': 0.7, 'e': 0.032791291789197645}",25,8,20.947253144138593,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', None, None, None)]"
931,False,"{'a': 0.7, 'e': 0.032773676267223106}",20,14,10.85317017141286,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
932,False,"{'a': 0.7, 'e': 0.032756089104020919}",25,8,28.241114663921323,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
933,False,"{'a': 0.7, 'e': 0.032738530223582557}",30,13,30.66570799797325,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
934,False,"{'a': 0.7, 'e': 0.032720999550184419}",25,11,26.78067245826184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
935,False,"{'a': 0.7, 'e': 0.032703497008386428}",20,12,17.309928751502806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
936,False,"{'a': 0.7, 'e': 0.032686022523030669}",25,1,35.947786815170964,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
937,False,"{'a': 0.7, 'e': 0.032668576019240059}",25,11,30.46972489514902,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
938,False,"{'a': 0.7, 'e': 0.032651157422416956}",20,0,30.07225443054142,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
939,False,"{'a': 0.7, 'e': 0.032633766658241879}",20,2,30.826091732229756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
940,False,"{'a': 0.7, 'e': 0.032616403652672113}",25,12,23.94773847317652,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
941,False,"{'a': 0.7, 'e': 0.032599068331940421}",30,17,23.75286398221472,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
942,False,"{'a': 0.7, 'e': 0.032581760622553732}",20,8,23.875528009005468,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
943,False,"{'a': 0.7, 'e': 0.032564480451291802}",20,12,16.153327985520164,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
944,False,"{'a': 0.7, 'e': 0.032547227745205971}",20,12,2.094466624804179,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'forward', None, None)]"
945,False,"{'a': 0.7, 'e': 0.032530002431617772}",20,12,16.757461480974694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
946,False,"{'a': 0.7, 'e': 0.032512804438117757}",25,12,25.914387968069576,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
947,False,"{'a': 0.7, 'e': 0.032495633692564134}",20,3,31.29473187134673,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
948,False,"{'a': 0.7, 'e': 0.032478490123081544}",20,11,16.92543916901438,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
949,False,"{'a': 0.7, 'e': 0.032461373658059775}",20,3,31.739748066852062,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
950,False,"{'a': 0.7, 'e': 0.03244428422615251}",20,15,10.7641193451071,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
951,False,"{'a': 0.7, 'e': 0.032427221756276076}",25,10,26.785379124238453,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
952,False,"{'a': 0.7, 'e': 0.03241018617760822}",20,9,5.560262717265806,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', None, None, None)]"
953,False,"{'a': 0.7, 'e': 0.032393177419586847}",20,0,-15.591463810350769,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0,"[('right', 'red', 'right', 'forward', 'forward')]"
954,False,"{'a': 0.7, 'e': 0.032376195411908802}",25,0,25.228789391161612,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0,"[('forward', 'red', 'left', None, None)]"
955,False,"{'a': 0.7, 'e': 0.03235924008452868}",25,11,15.6393441270632,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', None, None, None)]"
956,False,"{'a': 0.7, 'e': 0.032342311367657542}",20,10,4.796621249918553,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('right', 'red', None, None, None)]"
957,False,"{'a': 0.7, 'e': 0.0323254091917618}",25,0,34.022477320309385,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
958,False,"{'a': 0.7, 'e': 0.032308533487561922}",20,14,11.31943112537746,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
959,False,"{'a': 0.7, 'e': 0.03229168418603133}",30,19,10.71232166060139,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('right', 'red', 'forward', None, None)]"
960,False,"{'a': 0.7, 'e': 0.032274861218395137}",30,20,16.166264226445325,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
961,False,"{'a': 0.7, 'e': 0.032258064516129031}",25,4,27.939882556039855,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
962,False,"{'a': 0.7, 'e': 0.032241294010958051}",25,11,12.22092060907969,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'left', None, None)]"
963,False,"{'a': 0.7, 'e': 0.032224549634855451}",35,15,29.605514640076187,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
964,False,"{'a': 0.7, 'e': 0.032207831320041541}",30,10,39.687586731061096,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
965,False,"{'a': 0.7, 'e': 0.032191138998982523}",25,15,17.043400525315317,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
966,False,"{'a': 0.7, 'e': 0.03217447260438934}",25,20,11.98159961422638,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
967,False,"{'a': 0.7, 'e': 0.032157832069216574}",20,14,8.434692947578675,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
968,False,"{'a': 0.7, 'e': 0.032141217326661253}",20,9,17.797022644123345,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
969,False,"{'a': 0.7, 'e': 0.03212462831016178}",25,11,27.91642009122397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
970,False,"{'a': 0.7, 'e': 0.032108064953396777}",20,6,27.857636800949937,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
971,False,"{'a': 0.7, 'e': 0.032091527190283999}",20,6,20.470928394262135,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
972,False,"{'a': 0.7, 'e': 0.032075014954979206}",30,17,22.327702079859627,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
973,False,"{'a': 0.7, 'e': 0.032058528181875073}",35,20,28.566729249323163,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
974,False,"{'a': 0.7, 'e': 0.032042066805600074}",20,13,12.05940599267226,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
975,False,"{'a': 0.7, 'e': 0.032025630761017429}",20,2,27.336487556226093,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
976,False,"{'a': 0.7, 'e': 0.032009219983223994}",30,12,-11.86302123680979,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('forward', 'red', None, None, 'forward')]"
977,False,"{'a': 0.7, 'e': 0.031992834407549194}",20,8,22.08318159068458,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
978,False,"{'a': 0.7, 'e': 0.03197647396955397}",20,6,-18.286511400280173,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('left', 'red', None, 'forward', None)]"
979,False,"{'a': 0.7, 'e': 0.031960138605029657}",20,5,26.501595861018206,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
980,False,"{'a': 0.7, 'e': 0.031943828249996996}",25,4,39.27636488618699,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
981,False,"{'a': 0.7, 'e': 0.031927542840705044}",20,0,23.719109191172077,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
982,False,"{'a': 0.7, 'e': 0.031911282313630142}",30,19,23.264144616233153,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
983,False,"{'a': 0.7, 'e': 0.03189504660547484}",25,7,28.69699278936291,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1,"[('forward', 'green', None, None, None)]"
984,False,"{'a': 0.7, 'e': 0.031878835653166911}",25,11,27.957408736751685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
985,False,"{'a': 0.7, 'e': 0.031862649393858307}",25,12,16.051115878361458,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1,"[('left', 'green', None, None, None)]"
986,False,"{'a': 0.7, 'e': 0.031846487764924103}",35,8,36.085183972397715,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
987,False,"{'a': 0.7, 'e': 0.031830350703961514}",20,13,13.826864434120505,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
988,False,"{'a': 0.7, 'e': 0.031814238148788886}",20,3,26.91072966348261,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
989,False,"{'a': 0.7, 'e': 0.03179815003744467}",20,9,-19.44423549775028,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('forward', 'red', 'forward', None, 'forward')]"
990,False,"{'a': 0.7, 'e': 0.031782086308186408}",20,0,27.189531894787844,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
991,False,"{'a': 0.7, 'e': 0.031766046899489794}",25,6,33.41270631396868,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
992,False,"{'a': 0.7, 'e': 0.031750031750047626}",25,0,33.70979843731608,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
993,False,"{'a': 0.7, 'e': 0.031734040798768841}",25,16,10.495068747158058,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1,"[('forward', 'green', None, None, None)]"
994,False,"{'a': 0.7, 'e': 0.031718073984777558}",25,2,37.83088692523056,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
995,False,"{'a': 0.7, 'e': 0.031702131247412065}",30,19,20.286478799646687,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
996,False,"{'a': 0.7, 'e': 0.031686212526223896}",20,14,13.362748197986903,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
997,False,"{'a': 0.7, 'e': 0.03167031776097682}",20,3,22.828911027642665,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
998,False,"{'a': 0.7, 'e': 0.03165444689164592}",20,0,34.64653291512883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
999,False,"{'a': 0.7, 'e': 0.031638599858416633}",20,0,33.88338553101076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1000,False,"{'a': 0.7, 'e': 0.031622776601683791}",30,12,26.693226034577357,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1001,False,"{'a': 0.7, 'e': 0.031606977062050699}",25,8,27.875107176532307,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1002,False,"{'a': 0.7, 'e': 0.031591201180328175}",25,0,35.48070269846503,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1003,False,"{'a': 0.7, 'e': 0.03157544889753363}",25,10,27.956629771292718,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1004,False,"{'a': 0.7, 'e': 0.031559720154890156}",20,16,9.666673867182048,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1005,False,"{'a': 0.7, 'e': 0.031544014893825592}",30,13,27.654329408191344,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1,"[('forward', 'green', None, None, None)]"
1006,False,"{'a': 0.7, 'e': 0.03152833305597158}",20,9,18.602491224061005,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1007,False,"{'a': 0.7, 'e': 0.031512674583162724}",20,1,30.54079580474859,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1008,False,"{'a': 0.7, 'e': 0.031497039417435597}",20,12,15.851730946123679,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1009,False,"{'a': 0.7, 'e': 0.031481427501027934}",20,0,30.358382842615697,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
1010,False,"{'a': 0.7, 'e': 0.031465838776377632}",35,25,17.679665677967282,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1011,False,"{'a': 0.7, 'e': 0.031450273186121945}",35,18,33.05919666959948,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1012,False,"{'a': 0.7, 'e': 0.031434730673096573}",30,8,12.431917446767239,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('forward', 'green', 'forward', 'right', None)]"
1013,False,"{'a': 0.7, 'e': 0.031419211180334743}",20,6,26.134897833576645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1014,False,"{'a': 0.7, 'e': 0.031403714651066388}",25,14,23.460669491101203,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1015,False,"{'a': 0.7, 'e': 0.031388241028717227}",20,0,28.135127946952004,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
